Ano de eleição;Cargo;Código município;Cor/raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nome candidato;Número candidato;Ocupação;Partido;Região;Situação totalização;Turno;UF;Zona;Votos válidos;Votos nominais;Data de carga
2010;Deputado Federal;97012;#NE#;Solteiro(a);30 a 34 anos;Masculino;Superior completo;BRASÍLIA;ROGERIO HENRIQUE ARVATTI DA SILVA;2399;Jornalista e Redator;PPS;CENTRO-OESTE;Suplente;1;DF;4;78764;0;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental completo;BRASÍLIA;INOCENCIO CALTAGIRONI DANTAS;5077;Outros;PSOL;CENTRO-OESTE;Não Eleito;1;DF;6;77621;346;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Solteiro(a);40 a 44 anos;Masculino;Superior incompleto;BRASÍLIA;SERGIO ROBERTO ANDRADE MARTINS;1930;Servidor Público Estadual;PTN;CENTRO-OESTE;Não Eleito;1;DF;6;77621;13;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Casado(a);65 a 69 anos;Feminino;Superior completo;BRASÍLIA;MARISTELLA DAHER;2099;Odontólogo;PSC;CENTRO-OESTE;Suplente;1;DF;7;33665;0;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Divorciado(a);55 a 59 anos;Masculino;Ensino Médio completo;BRASÍLIA;JADIR NEIVA;1441;Empresário;PTB;CENTRO-OESTE;Suplente;1;DF;8;56473;8;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Solteiro(a);40 a 44 anos;Masculino;Superior incompleto;BRASÍLIA;SERGIO ROBERTO ANDRADE MARTINS;1930;Servidor Público Estadual;PTN;CENTRO-OESTE;Não Eleito;1;DF;9;81049;26;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;BRASÍLIA;CELIO DOS SANTOS;1213;Empresário;PDT;CENTRO-OESTE;Suplente;1;DF;9;81049;19;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Casado(a);40 a 44 anos;Feminino;Ensino Médio completo;BRASÍLIA;ADRIANA DO NASCIMENTO DIAS HOTH DOS REIS;5001;Bancário e Economiário;PSOL;CENTRO-OESTE;Não Eleito;1;DF;8;56473;3;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Solteiro(a);30 a 34 anos;Masculino;Superior completo;BRASÍLIA;LEONARDO BRUNO RODRIGUES;5015;Professor de Ensino Médio;PSOL;CENTRO-OESTE;Não Eleito;1;DF;8;56473;11;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Divorciado(a);55 a 59 anos;Masculino;Ensino Médio completo;BRASÍLIA;JADIR NEIVA;1441;Empresário;PTB;CENTRO-OESTE;Suplente;1;DF;11;47266;8;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;JOSÉ MESSIAS DE SOUZA;6565;Advogado;PC do B;CENTRO-OESTE;Suplente;1;DF;10;60724;203;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Solteiro(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;RICARDO DA FONSECA MARTINS;1400;Policial Militar;PTB;CENTRO-OESTE;Suplente;1;DF;10;60724;123;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Casado(a);35 a 39 anos;Masculino;Superior incompleto;BRASÍLIA;ADRIANO HENRIQUE GUIMARAES;1719;Bombeiro Militar;PSL;CENTRO-OESTE;Não Eleito;1;DF;11;47266;0;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Divorciado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;ANTONIO JOSÉ PEREIRA GARCIA;1410;Outros;PTB;CENTRO-OESTE;Suplente;1;DF;11;47266;563;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Divorciado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;FRANCISCO WANDERLEY FERNANDES;4334;Médico;PV;CENTRO-OESTE;Não Eleito;1;DF;12;50825;12;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Divorciado(a);45 a 49 anos;Masculino;Ensino Médio completo;BRASÍLIA;CARLOS ABREU DA SILVA;3110;Outros;PHS;CENTRO-OESTE;Não Eleito;1;DF;11;47266;8;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Divorciado(a);50 a 54 anos;Feminino;Superior completo;BRASÍLIA;MARIA MADALENA DA SILVA CARNEIRO;1717;Advogado;PSL;CENTRO-OESTE;Não Eleito;1;DF;12;50825;15;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;PAULO FERNANDO RAMOS SEREJO;1511;Membro do Ministério Público;PMDB;CENTRO-OESTE;Suplente;1;DF;12;50825;84;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Divorciado(a);55 a 59 anos;Masculino;Ensino Médio completo;BRASÍLIA;ISAIAS PAIVA RAMOS FILHO;3111;Empresário;PHS;CENTRO-OESTE;Não Eleito;1;DF;13;60757;4;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;IZALCI LUCAS FERREIRA;2222;Contador;PR;CENTRO-OESTE;Eleito;1;DF;13;60757;6200;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Divorciado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;LAERTE RODRIGUES DE BESSA;2010;Deputado;PSC;CENTRO-OESTE;Suplente;1;DF;17;61272;2842;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Separado(a) judicialmente;50 a 54 anos;Masculino;Superior completo;BRASÍLIA;JADER CORRÊA DE SÁ;1577;Servidor Público Federal;PMDB;CENTRO-OESTE;Suplente;1;DF;14;74060;17;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;BRASÍLIA;ARIONILDO BARROS LIMA;3124;Outros;PHS;CENTRO-OESTE;Não Eleito;1;DF;14;74060;9;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Solteiro(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;ALEXANDRE LUIS HORTA VIANNA;3345;Servidor Público Federal;PMN;CENTRO-OESTE;Suplente;1;DF;14;74060;124;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Solteiro(a);30 a 34 anos;Feminino;Superior completo;BRASÍLIA;LOUISE FERREIRA DE SOUZA;4310;Servidor Público Estadual;PV;CENTRO-OESTE;Não Eleito;1;DF;14;74060;117;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;BRASÍLIA;CELIO DOS SANTOS;1213;Empresário;PDT;CENTRO-OESTE;Suplente;1;DF;14;74060;21;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Solteiro(a);25 a 29 anos;Masculino;Ensino Fundamental completo;BRASÍLIA;JOSÉ JACQUES OLIVEIRA DE MEDEIROS;5010;Comerciário;PSOL;CENTRO-OESTE;Não Eleito;1;DF;17;61272;2;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Casado(a);45 a 49 anos;Masculino;Superior incompleto;BRASÍLIA;RICARDO QUIRINO DOS SANTOS;1010;Outros;PRB;CENTRO-OESTE;Suplente;1;DF;17;61272;1463;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Casado(a);50 a 54 anos;Feminino;Superior completo;BRASÍLIA;ANA BEATRIZ CANELHAS ECHART DE ABREU;2808;Arquiteto;PRTB;CENTRO-OESTE;Suplente;1;DF;17;61272;10;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Divorciado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;FRANCISCO WANDERLEY FERNANDES;4334;Médico;PV;CENTRO-OESTE;Não Eleito;1;DF;17;61272;15;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;JOAQUIM RODRIGUES DOS SANTOS FILHO;1333;Químico;PT;CENTRO-OESTE;Suplente;1;DF;18;55062;20;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Solteiro(a);30 a 34 anos;Masculino;Superior completo;BRASÍLIA;THIAGO PEREIRA BERTO;1771;Outros;PSL;CENTRO-OESTE;Não Eleito;1;DF;19;58223;6;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;PAULO ROBERTO BRAVO;1415;Policial Militar;PTB;CENTRO-OESTE;Suplente;1;DF;19;58223;94;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Divorciado(a);55 a 59 anos;Masculino;Ensino Médio completo;BRASÍLIA;ISAIAS PAIVA RAMOS FILHO;3111;Empresário;PHS;CENTRO-OESTE;Não Eleito;1;DF;19;58223;4;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Divorciado(a);45 a 49 anos;Feminino;Superior completo;BRASÍLIA;JAQUELINE MARIA RORIZ;3320;Deputado;PMN;CENTRO-OESTE;Eleito;1;DF;19;58223;3143;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Divorciado(a);70 a 74 anos;Masculino;Superior completo;BRASÍLIA;PEDRO MAURINO CALMON MENDES;2020;Advogado;PSC;CENTRO-OESTE;Suplente;1;DF;20;54689;25;2022-11-08 17:15:13
2010;Presidente;97012;#NE#;Casado(a);50 a 54 anos;Feminino;Superior completo;BRASÍLIA;MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA;43;Senador;PV;CENTRO-OESTE;Não Eleito;1;DF;1;83642;36430;2022-11-08 17:15:13
2010;Presidente;97012;#NE#;Solteiro(a);50 a 54 anos;Masculino;Ensino Médio completo;BRASÍLIA;JOSÉ MARIA DE ALMEIDA;16;Técnico de Mecânica;PSTU;CENTRO-OESTE;Não Eleito;1;DF;5;85498;66;2022-11-08 17:15:13
2010;Presidente;97012;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;RUI COSTA PIMENTA;29;Jornalista e Redator;PCO;CENTRO-OESTE;Não Eleito;1;DF;5;85498;18;2022-11-08 17:15:13
2010;Presidente;97012;#NE#;Casado(a);70 a 74 anos;Masculino;Superior completo;BRASÍLIA;JOSE MARIA EYMAEL;27;Empresário;PSDC;CENTRO-OESTE;Não Eleito;1;DF;7;37003;48;2022-11-08 17:15:13
2010;Presidente;97012;#NE#;Casado(a);80 a 84 anos;Masculino;Superior completo;BRASÍLIA;PLÍNIO SOARES DE ARRUDA SAMPAIO;50;Advogado;PSOL;CENTRO-OESTE;Não Eleito;1;DF;10;68484;1144;2022-11-08 17:15:13
2010;Presidente;97012;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;RUI COSTA PIMENTA;29;Jornalista e Redator;PCO;CENTRO-OESTE;Não Eleito;1;DF;15;69252;18;2022-11-08 17:15:13
2010;Presidente;97012;#NE#;Casado(a);80 a 84 anos;Masculino;Superior completo;BRASÍLIA;PLÍNIO SOARES DE ARRUDA SAMPAIO;50;Advogado;PSOL;CENTRO-OESTE;Não Eleito;1;DF;17;70202;934;2022-11-08 17:15:13
2010;Governador;97012;#NE#;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;RODRIGO DE SOUZA DANTAS MENDONCA PINTO;16;Professor de Ensino Superior;PSTU;CENTRO-OESTE;Não Eleito;1;DF;8;62214;102;2022-11-08 17:15:13
2010;Governador;97012;#NE#;Divorciado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;EDUARDO DUTRA BRANDÃO CAVALCANTI;43;Engenheiro;PV;CENTRO-OESTE;Não Eleito;1;DF;12;55631;2668;2022-11-08 17:15:13
2010;Governador;97012;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;ANTONIO CARLOS DE ANDRADE;50;Psicólogo;PSOL;CENTRO-OESTE;Não Eleito;1;DF;15;66202;11803;2022-11-08 17:15:13
2010;Presidente;97012;#NE#;Casado(a);60 a 64 anos;Masculino;Superior completo;BRASÍLIA;IVAN MARTINS PINHEIRO;21;Advogado;PCB;CENTRO-OESTE;Não Eleito;1;DF;3;63561;15;2022-11-08 17:15:13
2010;Presidente;97012;#NE#;Casado(a);80 a 84 anos;Masculino;Superior completo;BRASÍLIA;PLÍNIO SOARES DE ARRUDA SAMPAIO;50;Advogado;PSOL;CENTRO-OESTE;Não Eleito;1;DF;6;86739;1060;2022-11-08 17:15:13
2010;Presidente;97012;#NE#;Casado(a);55 a 59 anos;Masculino;Superior incompleto;BRASÍLIA;JOSE LEVY FIDELIX DA CRUZ;28;Jornalista e Redator;PRTB;CENTRO-OESTE;Não Eleito;1;DF;5;85498;87;2022-11-08 17:15:13
2010;Presidente;97012;#NE#;Casado(a);50 a 54 anos;Feminino;Superior completo;BRASÍLIA;MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA;43;Senador;PV;CENTRO-OESTE;Não Eleito;1;DF;7;37003;13464;2022-11-08 17:15:13
2010;Presidente;97012;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;RUI COSTA PIMENTA;29;Jornalista e Redator;PCO;CENTRO-OESTE;Não Eleito;1;DF;13;69097;12;2022-11-08 17:15:13
2010;Presidente;97012;#NE#;Casado(a);65 a 69 anos;Masculino;Superior completo;BRASÍLIA;JOSÉ SERRA;45;Economista;PSDB;CENTRO-OESTE;Segundo turno;1;DF;14;85494;21570;2022-11-08 17:15:13
2010;Presidente;97012;#NE#;Casado(a);80 a 84 anos;Masculino;Superior completo;BRASÍLIA;PLÍNIO SOARES DE ARRUDA SAMPAIO;50;Advogado;PSOL;CENTRO-OESTE;Não Eleito;1;DF;15;69252;1245;2022-11-08 17:15:13
2010;Presidente;97012;#NE#;Solteiro(a);50 a 54 anos;Masculino;Ensino Médio completo;BRASÍLIA;JOSÉ MARIA DE ALMEIDA;16;Técnico de Mecânica;PSTU;CENTRO-OESTE;Não Eleito;1;DF;16;63597;38;2022-11-08 17:15:13
2010;Presidente;97012;#NE#;Casado(a);60 a 64 anos;Masculino;Superior completo;BRASÍLIA;IVAN MARTINS PINHEIRO;21;Advogado;PCB;CENTRO-OESTE;Não Eleito;1;DF;21;66033;20;2022-11-08 17:15:13
2010;Governador;97012;#NE#;Casado(a);65 a 69 anos;Feminino;Ensino Médio completo;BRASÍLIA;WESLIAN DO PERPETUO SOCORRO PELES RORIZ;20;Empresário;PSC;CENTRO-OESTE;Segundo turno;1;DF;4;87650;37328;2022-11-08 17:15:13
2010;Governador;97012;#NE#;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;RODRIGO DE SOUZA DANTAS MENDONCA PINTO;16;Professor de Ensino Superior;PSTU;CENTRO-OESTE;Não Eleito;1;DF;5;81873;165;2022-11-08 17:15:13
2010;Governador;97012;#NE#;Casado(a);65 a 69 anos;Feminino;Ensino Médio completo;BRASÍLIA;WESLIAN DO PERPETUO SOCORRO PELES RORIZ;20;Empresário;PSC;CENTRO-OESTE;Segundo turno;1;DF;10;65862;24710;2022-11-08 17:15:13
2010;Governador;97012;#NE#;Casado(a);65 a 69 anos;Feminino;Ensino Médio completo;BRASÍLIA;WESLIAN DO PERPETUO SOCORRO PELES RORIZ;20;Empresário;PSC;CENTRO-OESTE;Segundo turno;1;DF;18;58871;19568;2022-11-08 17:15:13
2010;Senador;97012;#NE#;Casado(a);65 a 69 anos;Masculino;Superior completo;BRASÍLIA;JORGE DE FREITAS ANTUNES;500;Professor de Ensino Superior;PSOL;CENTRO-OESTE;Não Eleito;1;DF;2;89409;975;2022-11-08 17:15:13
2010;Senador;97012;#NE#;Divorciado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;MOACIR BUENO ARRUDA;433;Biólogo;PV;CENTRO-OESTE;Não Eleito;1;DF;2;89409;1772;2022-11-08 17:15:13
2010;Senador;97012;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;FRANCISCO CLAUDIO CORREA MEYER SANT'ANNA;501;Jornalista e Redator;PSOL;CENTRO-OESTE;Não Eleito;1;DF;4;132975;740;2022-11-08 17:15:13
2010;Senador;97012;#NE#;Divorciado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;MOACIR BUENO ARRUDA;433;Biólogo;PV;CENTRO-OESTE;Não Eleito;1;DF;4;132975;2385;2022-11-08 17:15:13
2010;Senador;97012;#NE#;Divorciado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;SEBASTIAO GERONIMO FILHO;178;Outros;PSL;CENTRO-OESTE;Não Eleito;1;DF;5;132483;156;2022-11-08 17:15:13
2010;Senador;97012;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;JOAO ALBERTO FRAGA SILVA;255;Deputado;DEM;CENTRO-OESTE;Não Eleito;1;DF;6;138671;30415;2022-11-08 17:15:13
2010;Senador;97012;#NE#;Divorciado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;MOACIR BUENO ARRUDA;433;Biólogo;PV;CENTRO-OESTE;Não Eleito;1;DF;6;138671;1762;2022-11-08 17:15:13
2010;Senador;97012;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;MILTON TADASHI MIYAGAWA;190;Engenheiro;PTN;CENTRO-OESTE;Não Eleito;1;DF;14;138374;421;2022-11-08 17:15:13
2010;Senador;97012;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;MILTON TADASHI MIYAGAWA;190;Engenheiro;PTN;CENTRO-OESTE;Não Eleito;1;DF;17;108775;252;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Casado(a);35 a 39 anos;Masculino;Superior incompleto;BRASÍLIA;ADRIANO HENRIQUE GUIMARAES;1719;Bombeiro Militar;PSL;CENTRO-OESTE;Não Eleito;1;DF;1;73092;10;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;BRASÍLIA;ELMES LUIZ DE ANDRADE;3636;Policial Militar;PTC;CENTRO-OESTE;Não Eleito;1;DF;1;73092;13;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Viúvo(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;PAULO DA FONSECA ALVES PEREIRA;3600;Empresário;PTC;CENTRO-OESTE;Não Eleito;1;DF;1;73092;12;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Divorciado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;ANTONIO JOSÉ PEREIRA GARCIA;1410;Outros;PTB;CENTRO-OESTE;Suplente;1;DF;1;73092;631;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Casado(a);40 a 44 anos;Feminino;Ensino Médio completo;BRASÍLIA;CLEUSA MARIA COELHO DE SOUZA;3109;Policial Militar;PHS;CENTRO-OESTE;Não Eleito;1;DF;1;73092;1;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Solteiro(a);50 a 54 anos;Masculino;Ensino Fundamental completo;BRASÍLIA;ANTONIO CARLOS CASSIANO SILVA;2720;Motorista Particular;PSDC;CENTRO-OESTE;Suplente;1;DF;1;73092;47;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Solteiro(a);30 a 34 anos;Feminino;Superior completo;BRASÍLIA;LOUISE FERREIRA DE SOUZA;4310;Servidor Público Estadual;PV;CENTRO-OESTE;Não Eleito;1;DF;1;73092;102;2022-11-08 17:15:13
2010;Deputado Federal;97012;#NE#;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;ROBERTO POLICARPO FAGUNDES;1322;Servidor Público Federal;PT;CENTRO-OESTE;Suplente;1;DF;1;73092;1779;2022-11-08 17:15:13
