Ano de eleição;Cargo;Código município;Cor/raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nome candidato;Número candidato;Ocupação;Partido;Região;Situação totalização;Turno;UF;Zona;Votos válidos;Votos nominais;Data de carga
2014;Senador;97012;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;JOSÉ ANTONIO MACHADO REGUFFE;123;Deputado;PDT;CENTRO-OESTE;Eleito;1;DF;13;87977;43304;2018-10-16 17:15:55
2014;Deputado Federal;97012;Preta;Divorciado(a);50 a 54 anos;Feminino;Ensino Fundamental completo;BRASÍLIA;MARIA ANGELICA BRITO MACHADO;2822;Policial Militar;PRTB;CENTRO-OESTE;Suplente;1;DF;1;47817;50;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Separado(a) judicialmente;65 a 69 anos;Masculino;Superior completo;BRASÍLIA;JOÃO BOSCO DE OLIVEIRA;2244;Servidor Público Federal;PR;CENTRO-OESTE;Suplente;1;DF;1;47817;8;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Solteiro(a);40 a 44 anos;Feminino;Superior completo;BRASÍLIA;ELZA DOS SANTOS SOARES;1399;Comerciante;PT;CENTRO-OESTE;Suplente;1;DF;1;47817;18;2018-10-16 17:15:55
2014;Deputado Federal;97012;Parda;Solteiro(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;WILL GODOY RODRIGUES;1193;Bombeiro Militar;PP;CENTRO-OESTE;Suplente;1;DF;1;47817;52;2018-10-16 17:15:55
2014;Deputado Federal;97012;Preta;Solteiro(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;GILSON LUIZ EUZÉBIO DA SILVA;1339;Jornalista e Redator;PT;CENTRO-OESTE;Suplente;1;DF;1;47817;11;2018-10-16 17:15:55
2014;Deputado Federal;97012;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;NEVITON PEREIRA JÚNIOR;1590;Policial Militar;PMDB;CENTRO-OESTE;Suplente;1;DF;1;47817;48;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;BRASÍLIA;ESTEVÃO JADANHI FILHO;3601;Administrador;PTC;CENTRO-OESTE;Suplente;1;DF;1;47817;7;2018-10-16 17:15:55
2014;Deputado Federal;97012;Parda;Divorciado(a);40 a 44 anos;Feminino;Superior completo;BRASÍLIA;REJANE SOARES DOS ANJOS;3171;Professor de Ensino Fundamental;PHS;CENTRO-OESTE;Suplente;1;DF;1;47817;5;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;MELQUÍADES JOÃO DA SILVA;2393;Servidor Público Estadual;PPS;CENTRO-OESTE;Suplente;1;DF;1;47817;2;2018-10-16 17:15:55
2014;Deputado Federal;97012;Preta;Solteiro(a);25 a 29 anos;Feminino;Superior incompleto;BRASÍLIA;MÁCIA MEDEIROS DOS SANTOS TEIXEIRA;1616;Servidor Público Federal;PSTU;CENTRO-OESTE;Não Eleito;1;DF;2;67643;184;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;ANDRÉ RODOLFO DE LIMA;1234;Advogado;PDT;CENTRO-OESTE;Suplente;1;DF;2;67643;1104;2018-10-16 17:15:55
2014;Deputado Federal;97012;Parda;Solteiro(a);30 a 34 anos;Feminino;Superior completo;BRASÍLIA;JOYCE MATIAS SILVA LIMA SOUSA;4099;Outros;PSB;CENTRO-OESTE;Suplente;1;DF;2;67643;61;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;BRASÍLIA;MAURICIO ALVES GOMES;1236;Servidor Público Estadual;PDT;CENTRO-OESTE;Suplente;1;DF;2;67643;16;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Divorciado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;PAULO RODRIGUES MENDES;1237;Servidor Público Federal;PDT;CENTRO-OESTE;Suplente;1;DF;2;67643;39;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;JOSE MESSIAS DE SOUZA;6565;Advogado;PC do B;CENTRO-OESTE;Suplente;1;DF;2;67643;253;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);35 a 39 anos;Feminino;Ensino Médio completo;BRASÍLIA;SILVIA MARIA ALVES DE SOUZA;5009;Agente Administrativo;PSOL;CENTRO-OESTE;Não Eleito;1;DF;3;47683;8;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;ROBERTO LACERDA RABELLO;1233;Servidor Público Federal;PDT;CENTRO-OESTE;Suplente;1;DF;3;47683;30;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);50 a 54 anos;Feminino;Superior completo;BRASÍLIA;LUDMILA DE FARO NAZARETH PASSOS;4567;Professor de Ensino Fundamental;PSDB;CENTRO-OESTE;Suplente;1;DF;3;47683;14;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;MELQUÍADES JOÃO DA SILVA;2393;Servidor Público Estadual;PPS;CENTRO-OESTE;Suplente;1;DF;3;47683;66;2018-10-16 17:15:55
2014;Deputado Federal;97012;Parda;Casado(a);35 a 39 anos;Feminino;Superior completo;BRASÍLIA;GLAUCIENE LOPES DOS SANTOS;5022;Enfermeiro;PSOL;CENTRO-OESTE;Não Eleito;1;DF;4;86267;23;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Solteiro(a);60 a 64 anos;Masculino;Superior completo;BRASÍLIA;AUGUSTO SILVEIRA DE CARVALHO;7777;Servidor Público Civil Aposentado;SD;CENTRO-OESTE;Eleito;1;DF;4;86267;1431;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Solteiro(a);30 a 34 anos;Masculino;Superior completo;BRASÍLIA;JAIME DE ARAUJO GOES RECENA GRASSI;4010;Empresário;PSB;CENTRO-OESTE;Suplente;1;DF;4;86267;341;2018-10-16 17:15:55
2014;Deputado Federal;97012;Parda;Solteiro(a);55 a 59 anos;Masculino;Ensino Fundamental completo;BRASÍLIA;ANTONIO CARLOS CASSIANO SILVA;2720;Empresário;PSDC;CENTRO-OESTE;Suplente;1;DF;4;86267;42;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Divorciado(a);70 a 74 anos;Feminino;Superior completo;BRASÍLIA;MARIA DE LOURDES ABADIA;4512;Assistente Social;PSDB;CENTRO-OESTE;Suplente;1;DF;4;86267;1520;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;JEAN MARCEL FERNANDES;4004;Diplomata;PSB;CENTRO-OESTE;Suplente;1;DF;5;82640;73;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;ROBERTO LACERDA RABELLO;1233;Servidor Público Federal;PDT;CENTRO-OESTE;Suplente;1;DF;5;82640;56;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Solteiro(a);35 a 39 anos;Masculino;Superior incompleto;BRASÍLIA;IGOR SANTA CRUZ LOPES;2121;Estudante, Bolsista, Estagiário e Assemelhados;PCB;CENTRO-OESTE;Não Eleito;1;DF;6;84215;13;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;BRASÍLIA;JOÃO LEAL NETO;4544;Empresário;PSDB;CENTRO-OESTE;Suplente;1;DF;6;84215;94;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;JOSE MESSIAS DE SOUZA;6565;Advogado;PC do B;CENTRO-OESTE;Suplente;1;DF;7;33791;264;2018-10-16 17:15:55
2014;Deputado Federal;97012;Preta;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental incompleto;BRASÍLIA;JOSUÉ BARBOSA CAMPOS;5005;Trabalhador de Construção Civil;PSOL;CENTRO-OESTE;Não Eleito;1;DF;8;50352;40;2018-10-16 17:15:55
2014;Deputado Federal;97012;Parda;Solteiro(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;WILL GODOY RODRIGUES;1193;Bombeiro Militar;PP;CENTRO-OESTE;Suplente;1;DF;8;50352;152;2018-10-16 17:15:55
2014;Deputado Federal;97012;Preta;Casado(a);60 a 64 anos;Masculino;Superior completo;BRASÍLIA;VIRGÍLIO MACEDO DE SOUZA;2727;Professor de Ensino Fundamental;PSDC;CENTRO-OESTE;Suplente;1;DF;8;50352;3;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;MELQUÍADES JOÃO DA SILVA;2393;Servidor Público Estadual;PPS;CENTRO-OESTE;Suplente;1;DF;8;50352;113;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;BRASÍLIA;GLEISON WILLIAM LUCAS BEZERRA;1200;Empresário;PDT;CENTRO-OESTE;Suplente;1;DF;9;83034;66;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;BRASÍLIA;MAURICIO ALVES GOMES;1236;Servidor Público Estadual;PDT;CENTRO-OESTE;Suplente;1;DF;9;83034;41;2018-10-16 17:15:55
2014;Deputado Federal;97012;Parda;Solteiro(a);35 a 39 anos;Masculino;Superior completo;BRASÍLIA;LUIZ ANTONIO VELOSO LOPES;2893;Bombeiro Militar;PRTB;CENTRO-OESTE;Suplente;1;DF;9;83034;67;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;BRASÍLIA;PAULO ROBERTO DOS SANTOS;1001;Advogado;PRB;CENTRO-OESTE;Suplente;1;DF;9;83034;81;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Solteiro(a);30 a 34 anos;Masculino;Superior completo;BRASÍLIA;RAFAEL MADEIRA DA VEIGA;5000;Outros;PSOL;CENTRO-OESTE;Não Eleito;1;DF;10;74174;125;2018-10-16 17:15:55
2014;Deputado Federal;97012;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;DIVINO ROCHA GONÇALVES DE ALCÂNTARA;5034;Outros;PSOL;CENTRO-OESTE;Não Eleito;1;DF;10;74174;11;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;PEDRO ARTUR CORTEZ;2242;Jornalista e Redator;PR;CENTRO-OESTE;Suplente;1;DF;10;74174;4;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;JOSE MESSIAS DE SOUZA;6565;Advogado;PC do B;CENTRO-OESTE;Suplente;1;DF;10;74174;287;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Divorciado(a);65 a 69 anos;Feminino;Superior completo;BRASÍLIA;CLAUDIA LYRA NASCIMENTO;1533;Servidor Público Federal;PMDB;CENTRO-OESTE;Suplente;1;DF;10;74174;194;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;PAULO FERNANDO MELO DA COSTA;4555;Advogado;PSDB;CENTRO-OESTE;Suplente;1;DF;10;74174;1586;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Solteiro(a);40 a 44 anos;Feminino;Superior completo;BRASÍLIA;ELZA DOS SANTOS SOARES;1399;Comerciante;PT;CENTRO-OESTE;Suplente;1;DF;10;74174;15;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;ROBERTO LACERDA RABELLO;1233;Servidor Público Federal;PDT;CENTRO-OESTE;Suplente;1;DF;11;45621;96;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Solteiro(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;GIL GUERRA PEREIRA;2828;Advogado;PRTB;CENTRO-OESTE;Suplente;1;DF;11;45621;40;2018-10-16 17:15:55
2014;Presidente;97012;Branca;Casado(a);60 a 64 anos;Masculino;Superior incompleto;BRASÍLIA;JOSÉ LEVY FIDELIX DA CRUZ;28;Jornalista e Redator;PRTB;CENTRO-OESTE;Não Eleito;1;DF;16;72147;895;2020-01-09 17:37:41
2014;Presidente;97012;Branca;Solteiro(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;MAURO LUÍS IASI;21;Professor de Ensino Superior;PCB;CENTRO-OESTE;Não Eleito;1;DF;7;37462;9;2020-01-09 17:37:41
2014;Presidente;97012;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;AÉCIO NEVES DA CUNHA;45;Senador;PSDB;CENTRO-OESTE;Segundo turno;1;DF;7;37462;12937;2020-01-09 17:37:41
2014;Presidente;97012;Branca;Casado(a);75 a 79 anos;Masculino;Superior completo;BRASÍLIA;JOSE MARIA EYMAEL;27;Advogado;PSDC;CENTRO-OESTE;Não Eleito;1;DF;9;94500;103;2020-01-09 17:37:41
2014;Presidente;97012;Preta;Casado(a);55 a 59 anos;Feminino;Superior completo;BRASÍLIA;MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA;40;Historiador;PSB;CENTRO-OESTE;Não Eleito;1;DF;12;44744;17174;2020-01-09 17:37:41
2014;Presidente;97012;Branca;Solteiro(a);55 a 59 anos;Masculino;Ensino Médio completo;BRASÍLIA;JOSÉ MARIA DE ALMEIDA;16;Trabalhador Metalúrgico e Siderúrgico;PSTU;CENTRO-OESTE;Não Eleito;1;DF;15;108522;76;2020-01-09 17:37:41
2014;Presidente;97012;Branca;Casado(a);65 a 69 anos;Masculino;Superior completo;BRASÍLIA;EDUARDO JORGE MARTINS ALVES SOBRINHO;43;Médico;PV;CENTRO-OESTE;Não Eleito;1;DF;15;108522;1698;2020-01-09 17:37:41
2014;Presidente;97012;Branca;Casado(a);60 a 64 anos;Masculino;Superior incompleto;BRASÍLIA;JOSÉ LEVY FIDELIX DA CRUZ;28;Jornalista e Redator;PRTB;CENTRO-OESTE;Não Eleito;1;DF;18;85766;454;2020-01-09 17:37:41
2014;Governador;97012;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;BRASÍLIA;ANTÔNIO CARLOS DE ANDRADE;50;Servidor Público Civil Aposentado;PSOL;CENTRO-OESTE;Não Eleito;1;DF;2;75082;1632;2018-10-16 17:15:55
2014;Governador;97012;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;AGNELO SANTOS QUEIROZ FILHO;13;Governador;PT;CENTRO-OESTE;Não Eleito;1;DF;9;91886;17731;2018-10-16 17:15:55
2014;Presidente;97012;Branca;Casado(a);65 a 69 anos;Masculino;Superior completo;BRASÍLIA;EDUARDO JORGE MARTINS ALVES SOBRINHO;43;Médico;PV;CENTRO-OESTE;Não Eleito;1;DF;3;54596;593;2020-01-09 17:37:41
2014;Presidente;97012;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;RUI COSTA PIMENTA;29;Jornalista e Redator;PCO;CENTRO-OESTE;Não Eleito;1;DF;8;58022;21;2020-01-09 17:37:41
2014;Presidente;97012;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;EVERALDO DIAS PEREIRA;20;Empresário;PSC;CENTRO-OESTE;Não Eleito;1;DF;21;82191;763;2020-01-09 17:37:41
2014;Presidente;97012;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;AÉCIO NEVES DA CUNHA;45;Senador;PSDB;CENTRO-OESTE;Segundo turno;1;DF;13;97316;32046;2020-01-09 17:37:41
2014;Presidente;97012;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;AÉCIO NEVES DA CUNHA;45;Senador;PSDB;CENTRO-OESTE;Segundo turno;1;DF;14;74033;32709;2020-01-09 17:37:41
2014;Presidente;97012;Branca;Solteiro(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;MAURO LUÍS IASI;21;Professor de Ensino Superior;PCB;CENTRO-OESTE;Não Eleito;1;DF;20;57625;18;2020-01-09 17:37:41
2014;Presidente;97012;Branca;Casado(a);40 a 44 anos;Feminino;Superior completo;BRASÍLIA;LUCIANA KREBS GENRO;50;Advogado;PSOL;CENTRO-OESTE;Não Eleito;1;DF;20;57625;976;2020-01-09 17:37:41
2014;Governador;97012;Branca;Casado(a);75 a 79 anos;Masculino;Superior completo;BRASÍLIA;JOFRAN FREJAT;22;Médico;PR;CENTRO-OESTE;Segundo turno;1;DF;2;75082;23142;2018-10-16 17:15:55
2014;Governador;97012;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;RODRIGO SOBRAL ROLLEMBERG;40;Senador;PSB;CENTRO-OESTE;Segundo turno;1;DF;5;93373;41754;2018-10-16 17:15:55
2014;Governador;97012;Branca;Casado(a);75 a 79 anos;Masculino;Superior completo;BRASÍLIA;JOFRAN FREJAT;22;Médico;PR;CENTRO-OESTE;Segundo turno;1;DF;17;62790;18790;2018-10-16 17:15:55
2014;Senador;97012;Branca;Divorciado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;JAMIL MAGARI;211;Professor de Ensino Médio;PCB;CENTRO-OESTE;Não Eleito;1;DF;1;52672;36;2018-10-16 17:15:55
2014;Senador;97012;Branca;Separado(a) judicialmente;45 a 49 anos;Masculino;Superior completo;BRASÍLIA;ALDEMARIO ARAUJO CASTRO;500;Advogado;PSOL;CENTRO-OESTE;Não Eleito;1;DF;10;77757;1003;2018-10-16 17:15:55
2014;Senador;97012;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;JOSÉ ANTONIO MACHADO REGUFFE;123;Deputado;PDT;CENTRO-OESTE;Eleito;1;DF;14;68057;48855;2018-10-16 17:15:55
2014;Senador;97012;Branca;Solteiro(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;EXPEDITO CARNEIRO DE MENDONÇA;290;Servidor Público Federal;PCO;CENTRO-OESTE;Não Eleito;1;DF;15;99316;86;2018-10-16 17:15:55
2014;Senador;97012;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;GERALDO MAGELA PEREIRA;133;Deputado;PT;CENTRO-OESTE;Não Eleito;1;DF;18;78148;12969;2018-10-16 17:15:55
2014;Senador;97012;Branca;Divorciado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;JAMIL MAGARI;211;Professor de Ensino Médio;PCB;CENTRO-OESTE;Não Eleito;1;DF;20;52060;36;2018-10-16 17:15:55
2014;Senador;97012;Branca;Solteiro(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;EXPEDITO CARNEIRO DE MENDONÇA;290;Servidor Público Federal;PCO;CENTRO-OESTE;Não Eleito;1;DF;20;52060;46;2018-10-16 17:15:55
2014;Senador;97012;Preta;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;ROBSON RAYMUNDO DA SILVA;160;Professor de Ensino Médio;PSTU;CENTRO-OESTE;Não Eleito;1;DF;21;74694;128;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Divorciado(a);55 a 59 anos;Feminino;Superior completo;BRASÍLIA;MARIA LUCIA FATTORELLI CARNEIRO;5050;Servidor Público Civil Aposentado;PSOL;CENTRO-OESTE;Não Eleito;1;DF;1;47817;708;2018-10-16 17:15:55
2014;Deputado Federal;97012;Preta;Casado(a);60 a 64 anos;Masculino;Superior completo;BRASÍLIA;VIRGÍLIO MACEDO DE SOUZA;2727;Professor de Ensino Fundamental;PSDC;CENTRO-OESTE;Suplente;1;DF;1;47817;14;2018-10-16 17:15:55
2014;Deputado Federal;97012;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;JOÃO ALBERTO FRAGA SILVA;2525;Policial Militar;DEM;CENTRO-OESTE;Eleito;1;DF;2;67643;10517;2018-10-16 17:15:55
2014;Deputado Federal;97012;Parda;Divorciado(a);35 a 39 anos;Feminino;Superior completo;BRASÍLIA;CAROLINA MOURÃO ALBUQUERQUE;3131;Jornalista e Redator;PHS;CENTRO-OESTE;Suplente;1;DF;2;67643;183;2018-10-16 17:15:55
2014;Deputado Federal;97012;Parda;Casado(a);45 a 49 anos;Feminino;Ensino Médio completo;BRASÍLIA;SELMA APARECIDA DA COSTA DOS SANTOS;1444;Servidor Público Estadual;PTB;CENTRO-OESTE;Suplente;1;DF;3;47683;95;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Divorciado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;PAULO RODRIGUES MENDES;1237;Servidor Público Federal;PDT;CENTRO-OESTE;Suplente;1;DF;4;86267;18;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;ROGERIO SCHUMANN ROSSO;5555;Advogado;PSD;CENTRO-OESTE;Eleito;1;DF;4;86267;4717;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);35 a 39 anos;Feminino;Superior completo;BRASÍLIA;MIRIAM CRISTINA DIENSTMANN STEIN;2888;Outros;PRTB;CENTRO-OESTE;Suplente;1;DF;4;86267;43;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Solteiro(a);35 a 39 anos;Masculino;Superior completo;BRASÍLIA;DANIEL RIBEIRO LEMOS;2020;Outros;PSC;CENTRO-OESTE;Suplente;1;DF;4;86267;87;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Solteiro(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;RICHARD JORGE ALBERTO GARCIA POSSE;7007;Servidor Público Federal;PT do B;CENTRO-OESTE;Suplente;1;DF;4;86267;12;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Separado(a) judicialmente;55 a 59 anos;Masculino;Superior completo;BRASÍLIA;ALÍRIO DE OLIVEIRA NETO;5151;Servidor Público Civil Aposentado;PEN;CENTRO-OESTE;Suplente;1;DF;4;86267;3277;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Divorciado(a);40 a 44 anos;Feminino;Ensino Médio completo;BRASÍLIA;MARIELA PALMEIRA DE OLIVEIRA;3333;Trabalhador Dos Serviços de Contabilidade, de Caixa e Assemelhados;PMN;CENTRO-OESTE;Suplente;1;DF;4;86267;10;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio incompleto;BRASÍLIA;SERGIO LUIS BARBOSA DA SILVA;5007;Produtor de Espetáculos Públicos;PSOL;CENTRO-OESTE;Não Eleito;1;DF;7;33791;1;2018-10-16 17:15:55
2014;Deputado Federal;97012;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;ROBERTO POLICARPO FAGUNDES;1313;Servidor Público Federal;PT;CENTRO-OESTE;Suplente;1;DF;5;82640;2426;2018-10-16 17:15:55
